<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
XAUUSD,5,20250728,191000,3310.195,3310.235,3309.215,3309.895,0,0
XAUUSD,5,20250728,191500,3309.885,3311.805,3309.885,3311.745,0,0
XAUUSD,5,20250728,192000,3311.685,3312.445,3310.895,3312.405,0,0
XAUUSD,5,20250728,192500,3312.305,3313.265,3310.535,3310.535,0,0
XAUUSD,5,20250728,193000,3310.815,3312.325,3310.425,3310.875,0,0
XAUUSD,5,20250728,193500,3310.695,3310.935,3309.615,3309.705,0,0
XAUUSD,5,20250728,194000,3309.715,3310.785,3309.715,3310.325,0,0
XAUUSD,5,20250728,194500,3310.315,3310.995,3310.105,3310.655,0,0
XAUUSD,5,20250728,195000,3310.765,3310.885,3309.885,3310.275,0,0
XAUUSD,5,20250728,195500,3310.255,3311.275,3310.245,3310.825,0,0
XAUUSD,5,20250728,200000,3310.8,3311.625,3310.555,3310.715,0,0
XAUUSD,5,20250728,200500,3310.735,3311.445,3310.665,3311.065,0,0
XAUUSD,5,20250728,201000,3311.065,3311.315,3310.335,3311.315,0,0
XAUUSD,5,20250728,201500,3311.335,3312.925,3311.335,3312.635,0,0
XAUUSD,5,20250728,202000,3312.455,3313.545,3312.435,3313.355,0,0
XAUUSD,5,20250728,202500,3313.215,3313.885,3312.885,3313.755,0,0
XAUUSD,5,20250728,203000,3313.825,3314.225,3313.345,3314.115,0,0
XAUUSD,5,20250728,203500,3314.135,3314.535,3313.975,3313.975,0,0
XAUUSD,5,20250728,204000,3313.995,3315.625,3313.945,3314.255,0,0
XAUUSD,5,20250728,204500,3314.285,3314.285,3313.495,3313.585,0,0
XAUUSD,5,20250728,205000,3313.465,3313.905,3313.085,3313.185,0,0
XAUUSD,5,20250728,205500,3313.235,3314.215,3313.205,3313.585,0,0
XAUUSD,5,20250728,210000,3313.69,3315.645,3313.685,3315.405,0,0
XAUUSD,5,20250728,210500,3315.515,3316.315,3315.495,3316.135,0,0
XAUUSD,5,20250728,211000,3315.965,3316.245,3315.125,3315.205,0,0
XAUUSD,5,20250728,211500,3315.215,3315.215,3313.115,3314.055,0,0
XAUUSD,5,20250728,212000,3314.015,3314.745,3313.885,3314.715,0,0
XAUUSD,5,20250728,212500,3314.715,3315.015,3314.335,3314.335,0,0
XAUUSD,5,20250728,213000,3314.265,3315.535,3314.265,3315.015,0,0
XAUUSD,5,20250728,213500,3315.095,3316.305,3314.655,3315.805,0,0
XAUUSD,5,20250728,214000,3315.735,3315.745,3315.045,3315.745,0,0
XAUUSD,5,20250728,214500,3315.775,3316.195,3315.455,3315.905,0,0
XAUUSD,5,20250728,215000,3315.895,3318.505,3315.865,3318.505,0,0
XAUUSD,5,20250728,215500,3318.465,3318.845,3316.825,3317.215,0,0
XAUUSD,5,20250728,220000,3317.13,3318.365,3316.965,3318.365,0,0
XAUUSD,5,20250728,220500,3318.215,3318.235,3317.485,3318.015,0,0
XAUUSD,5,20250728,221000,3318.005,3318.155,3317.715,3317.905,0,0
XAUUSD,5,20250728,221500,3318.165,3318.205,3317.325,3317.715,0,0
XAUUSD,5,20250728,222000,3317.685,3318.025,3317.215,3317.235,0,0
XAUUSD,5,20250728,222500,3317.235,3318.295,3316.955,3318.295,0,0
XAUUSD,5,20250728,223000,3318.125,3318.365,3317.485,3317.825,0,0
XAUUSD,5,20250728,223500,3317.675,3317.675,3316.805,3317.215,0,0
XAUUSD,5,20250728,224000,3317.215,3317.395,3316.665,3317.135,0,0
XAUUSD,5,20250728,224500,3317.255,3317.255,3316.055,3316.105,0,0
XAUUSD,5,20250728,225000,3316.115,3316.345,3314.535,3314.995,0,0
XAUUSD,5,20250728,225500,3315.135,3315.245,3314.355,3314.625,0,0
XAUUSD,5,20250729,000000,3314.955,3314.98,3312.975,3314.005,0,0
XAUUSD,5,20250729,000500,3314.205,3314.205,3312.425,3312.475,0,0
XAUUSD,5,20250729,001000,3312.325,3313.375,3312.185,3312.685,0,0
XAUUSD,5,20250729,001500,3312.515,3313.685,3312.285,3313.635,0,0
XAUUSD,5,20250729,002000,3313.635,3314.815,3312.985,3313.605,0,0
XAUUSD,5,20250729,002500,3313.805,3314.695,3312.465,3312.465,0,0
XAUUSD,5,20250729,003000,3312.515,3315.185,3312.515,3313.875,0,0
XAUUSD,5,20250729,003500,3313.915,3314.255,3312.765,3312.925,0,0
XAUUSD,5,20250729,004000,3312.855,3314.355,3312.055,3314.035,0,0
XAUUSD,5,20250729,004500,3314.035,3314.835,3313.895,3314.815,0,0
XAUUSD,5,20250729,005000,3314.705,3315.065,3314.105,3314.385,0,0
XAUUSD,5,20250729,005500,3314.385,3314.735,3314.225,3314.735,0,0
XAUUSD,5,20250729,010000,3314.625,3314.625,3313.095,3313.095,0,0
XAUUSD,5,20250729,010500,3313.185,3314.275,3313.185,3313.965,0,0
XAUUSD,5,20250729,011000,3313.995,3314.455,3313.755,3313.805,0,0
XAUUSD,5,20250729,011500,3313.755,3313.885,3313.555,3313.695,0,0
XAUUSD,5,20250729,012000,3313.685,3313.695,3312.115,3312.195,0,0
XAUUSD,5,20250729,012500,3312.145,3312.335,3311.385,3311.465,0,0
XAUUSD,5,20250729,013000,3311.395,3312.115,3310.685,3311.995,0,0
XAUUSD,5,20250729,013500,3311.905,3312.705,3311.905,3312.175,0,0
XAUUSD,5,20250729,014000,3311.895,3312.785,3311.525,3312.635,0,0
XAUUSD,5,20250729,014500,3312.605,3314.505,3312.605,3313.255,0,0
XAUUSD,5,20250729,015000,3313.565,3313.655,3312.505,3312.505,0,0
XAUUSD,5,20250729,015500,3312.645,3313.975,3312.025,3312.575,0,0
XAUUSD,5,20250729,020000,3312.48,3315.945,3311.475,3314.205,0,0
XAUUSD,5,20250729,020500,3313.865,3315.085,3310.085,3310.545,0,0
XAUUSD,5,20250729,021000,3310.465,3311.495,3309.295,3310.995,0,0
XAUUSD,5,20250729,021500,3311.015,3312.125,3309.415,3310.165,0,0
XAUUSD,5,20250729,022000,3310.155,3310.265,3308.705,3308.975,0,0
XAUUSD,5,20250729,022500,3309.195,3309.465,3308.485,3308.865,0,0
XAUUSD,5,20250729,023000,3308.855,3310.925,3308.855,3310.405,0,0
XAUUSD,5,20250729,023500,3310.455,3311.005,3309.285,3309.745,0,0
XAUUSD,5,20250729,024000,3309.795,3309.895,3308.405,3308.675,0,0
XAUUSD,5,20250729,024500,3308.685,3312.075,3308.505,3311.645,0,0
XAUUSD,5,20250729,025000,3311.575,3312.345,3311.305,3311.375,0,0
XAUUSD,5,20250729,025500,3311.715,3312.185,3311.285,3311.695,0,0
XAUUSD,5,20250729,030000,3311.64,3311.825,3308.945,3310.665,0,0
XAUUSD,5,20250729,030500,3310.585,3311.355,3309.665,3310.575,0,0
XAUUSD,5,20250729,031000,3310.775,3312.225,3310.515,3311.345,0,0
XAUUSD,5,20250729,031500,3311.495,3313.205,3310.935,3313.155,0,0
XAUUSD,5,20250729,032000,3313.315,3314.595,3311.975,3314.555,0,0
XAUUSD,5,20250729,032500,3314.455,3314.585,3313.155,3313.945,0,0
XAUUSD,5,20250729,033000,3313.805,3315.745,3313.805,3315.695,0,0
XAUUSD,5,20250729,033500,3315.655,3318.555,3315.655,3317.825,0,0
XAUUSD,5,20250729,034000,3317.755,3320.565,3317.495,3319.995,0,0
XAUUSD,5,20250729,034500,3319.745,3320.795,3317.255,3317.555,0,0
XAUUSD,5,20250729,035000,3317.285,3318.185,3316.735,3317.745,0,0
XAUUSD,5,20250729,035500,3317.675,3318.955,3316.835,3318.885,0,0
XAUUSD,5,20250729,040000,3318.94,3320.175,3318.145,3319.355,0,0
XAUUSD,5,20250729,040500,3319.475,3319.585,3317.655,3318.825,0,0
XAUUSD,5,20250729,041000,3318.645,3319.475,3317.665,3317.665,0,0
XAUUSD,5,20250729,041500,3318.215,3319.935,3318.215,3318.465,0,0
XAUUSD,5,20250729,042000,3318.635,3319.285,3318.265,3319.285,0,0
XAUUSD,5,20250729,042500,3319.455,3320.185,3318.835,3319.835,0,0
XAUUSD,5,20250729,043000,3319.855,3320.215,3318.965,3319.325,0,0
XAUUSD,5,20250729,043500,3319.265,3319.765,3317.845,3319.765,0,0
XAUUSD,5,20250729,044000,3319.705,3319.705,3318.535,3319.165,0,0
XAUUSD,5,20250729,044500,3319.195,3320.245,3318.605,3319.315,0,0
XAUUSD,5,20250729,045000,3319.205,3319.415,3318.195,3318.195,0,0
XAUUSD,5,20250729,045500,3318.185,3319.155,3317.935,3318.955,0,0
XAUUSD,5,20250729,050000,3319,3319,3317.245,3318.235,0,0
XAUUSD,5,20250729,050500,3318.085,3318.115,3316.205,3316.325,0,0
XAUUSD,5,20250729,051000,3316.275,3317.025,3315.905,3316.645,0,0
XAUUSD,5,20250729,051500,3316.635,3316.665,3315.305,3315.765,0,0
XAUUSD,5,20250729,052000,3315.785,3316.245,3315.055,3315.135,0,0
XAUUSD,5,20250729,052500,3315.305,3315.805,3314.605,3315.175,0,0
XAUUSD,5,20250729,053000,3315.165,3315.305,3313.765,3313.925,0,0
XAUUSD,5,20250729,053500,3314.055,3314.055,3311.325,3311.625,0,0
XAUUSD,5,20250729,054000,3311.655,3314.095,3311.545,3313.685,0,0
XAUUSD,5,20250729,054500,3313.535,3315.175,3312.395,3313.605,0,0
XAUUSD,5,20250729,055000,3313.615,3314.085,3312.495,3314.085,0,0
XAUUSD,5,20250729,055500,3314.145,3314.325,3312.425,3312.615,0,0
XAUUSD,5,20250729,060000,3312.67,3313.465,3312.545,3312.985,0,0
XAUUSD,5,20250729,060500,3313.065,3313.905,3312.865,3312.945,0,0
XAUUSD,5,20250729,061000,3312.975,3313.935,3312.815,3313.205,0,0
XAUUSD,5,20250729,061500,3313.245,3313.725,3312.235,3312.425,0,0
XAUUSD,5,20250729,062000,3312.375,3312.485,3310.935,3311.005,0,0
XAUUSD,5,20250729,062500,3311.115,3311.115,3309.305,3310.805,0,0
XAUUSD,5,20250729,063000,3310.825,3312.715,3310.675,3311.965,0,0
XAUUSD,5,20250729,063500,3312.225,3312.835,3311.225,3312.835,0,0
XAUUSD,5,20250729,064000,3312.845,3313.825,3312.845,3313.635,0,0
XAUUSD,5,20250729,064500,3313.645,3315.465,3313.355,3314.445,0,0
XAUUSD,5,20250729,065000,3314.325,3316.125,3314.125,3315.865,0,0
XAUUSD,5,20250729,065500,3315.965,3317.475,3315.965,3316.675,0,0
XAUUSD,5,20250729,070000,3316.74,3317.115,3314.725,3315.615,0,0
XAUUSD,5,20250729,070500,3315.935,3316.265,3315.655,3315.655,0,0
XAUUSD,5,20250729,071000,3315.655,3315.665,3314.425,3315.035,0,0
XAUUSD,5,20250729,071500,3314.945,3316.305,3314.685,3314.915,0,0
XAUUSD,5,20250729,072000,3314.925,3315.395,3314.615,3315.395,0,0
XAUUSD,5,20250729,072500,3315.385,3317.575,3315.385,3317.435,0,0
XAUUSD,5,20250729,073000,3317.745,3318.725,3316.695,3318.115,0,0
XAUUSD,5,20250729,073500,3318.405,3318.505,3316.015,3316.465,0,0
XAUUSD,5,20250729,074000,3316.285,3317.755,3316.005,3317.685,0,0
XAUUSD,5,20250729,074500,3317.715,3318.445,3317.215,3318.325,0,0
XAUUSD,5,20250729,075000,3318.295,3319.985,3317.965,3319.615,0,0
XAUUSD,5,20250729,075500,3319.835,3320.085,3318.535,3319.895,0,0
XAUUSD,5,20250729,080000,3320.01,3320.01,3317.575,3317.845,0,0
XAUUSD,5,20250729,080500,3317.795,3319.295,3316.435,3319.295,0,0
XAUUSD,5,20250729,081000,3319.155,3320.125,3318.585,3319.925,0,0
XAUUSD,5,20250729,081500,3319.915,3320.865,3319.445,3320.865,0,0
XAUUSD,5,20250729,082000,3320.625,3320.625,3319.485,3320.415,0,0
XAUUSD,5,20250729,082500,3320.405,3321.285,3319.595,3321.225,0,0
XAUUSD,5,20250729,083000,3321.105,3321.575,3319.395,3319.605,0,0
XAUUSD,5,20250729,083500,3319.195,3319.195,3316.885,3317.695,0,0
XAUUSD,5,20250729,084000,3318.175,3319.995,3317.435,3319.995,0,0
XAUUSD,5,20250729,084500,3319.285,3322.175,3319.285,3321.015,0,0
XAUUSD,5,20250729,085000,3320.905,3322.395,3320.645,3321.955,0,0
XAUUSD,5,20250729,085500,3321.415,3321.455,3316.975,3316.975,0,0
XAUUSD,5,20250729,090000,3317.09,3318.725,3315.585,3318.285,0,0
XAUUSD,5,20250729,090500,3318.005,3318.015,3314.265,3314.285,0,0
XAUUSD,5,20250729,091000,3314.205,3314.945,3311.345,3313.675,0,0
XAUUSD,5,20250729,091500,3313.355,3315.305,3312.295,3314.695,0,0
XAUUSD,5,20250729,092000,3314.575,3316.915,3314.495,3316.545,0,0
XAUUSD,5,20250729,092500,3316.745,3317.135,3314.265,3314.265,0,0
XAUUSD,5,20250729,093000,3314.395,3315.245,3312.915,3313.225,0,0
XAUUSD,5,20250729,093500,3312.985,3315.145,3312.985,3315.025,0,0
XAUUSD,5,20250729,094000,3314.715,3317.285,3314.655,3316.885,0,0
XAUUSD,5,20250729,094500,3316.995,3317.165,3315.165,3316.515,0,0
XAUUSD,5,20250729,095000,3316.525,3317.865,3316.395,3317.185,0,0
XAUUSD,5,20250729,095500,3317.055,3318.275,3316.905,3317.105,0,0
XAUUSD,5,20250729,100000,3316.97,3322.235,3316.785,3322.235,0,0
XAUUSD,5,20250729,100500,3322.005,3325.295,3321.885,3325.275,0,0
XAUUSD,5,20250729,101000,3325.085,3327.315,3324.015,3327.315,0,0
XAUUSD,5,20250729,101500,3327.485,3329.475,3326.135,3329.475,0,0
XAUUSD,5,20250729,102000,3329.675,3329.835,3326.805,3327.585,0,0
XAUUSD,5,20250729,102500,3327.505,3328.145,3327.175,3327.465,0,0
XAUUSD,5,20250729,103000,3327.515,3328.665,3327.055,3327.935,0,0
XAUUSD,5,20250729,103500,3327.955,3327.955,3324.915,3325.125,0,0
XAUUSD,5,20250729,104000,3325.005,3327.595,3324.865,3327.205,0,0
XAUUSD,5,20250729,104500,3327.195,3328.455,3326.305,3326.815,0,0
XAUUSD,5,20250729,105000,3327.105,3327.735,3325.885,3326.285,0,0
XAUUSD,5,20250729,105500,3326.155,3327.245,3325.565,3326.485,0,0
XAUUSD,5,20250729,110000,3326.52,3326.52,3323.995,3324.315,0,0
XAUUSD,5,20250729,110500,3324.205,3324.355,3322.075,3323.975,0,0
XAUUSD,5,20250729,111000,3324.015,3325.095,3323.205,3324.165,0,0
XAUUSD,5,20250729,111500,3324.325,3324.905,3322.155,3322.425,0,0
XAUUSD,5,20250729,112000,3322.585,3322.645,3321.025,3322.575,0,0
XAUUSD,5,20250729,112500,3322.905,3326.525,3322.905,3325.315,0,0
XAUUSD,5,20250729,113000,3325.175,3326.035,3324.265,3325.885,0,0
XAUUSD,5,20250729,113500,3325.905,3326.795,3324.555,3324.605,0,0
XAUUSD,5,20250729,114000,3324.995,3325.455,3324.125,3325.395,0,0
XAUUSD,5,20250729,114500,3325.415,3325.605,3324.625,3325.415,0,0
XAUUSD,5,20250729,115000,3325.235,3328.285,3325.235,3326.845,0,0
XAUUSD,5,20250729,115500,3327.065,3327.065,3324.155,3324.515,0,0
XAUUSD,5,20250729,120000,3324.59,3325.205,3324.195,3324.845,0,0
XAUUSD,5,20250729,120500,3325.075,3325.275,3323.815,3323.855,0,0
XAUUSD,5,20250729,121000,3323.765,3325.015,3323.735,3324.325,0,0
XAUUSD,5,20250729,121500,3324.375,3325.475,3324.045,3324.885,0,0
XAUUSD,5,20250729,122000,3324.835,3325.105,3323.635,3324.995,0,0
XAUUSD,5,20250729,122500,3324.955,3325.185,3324.665,3325.125,0,0
XAUUSD,5,20250729,123000,3324.845,3325.915,3324.515,3325.305,0,0
XAUUSD,5,20250729,123500,3325.395,3326.355,3325.265,3326.215,0,0
XAUUSD,5,20250729,124000,3326.225,3326.365,3325.335,3325.715,0,0
XAUUSD,5,20250729,124500,3325.755,3325.805,3323.845,3324.195,0,0
XAUUSD,5,20250729,125000,3324.065,3325.155,3323.985,3324.285,0,0
XAUUSD,5,20250729,125500,3324.115,3324.295,3322.165,3322.255,0,0
XAUUSD,5,20250729,130000,3322.26,3322.26,3319.275,3320.145,0,0
XAUUSD,5,20250729,130500,3320.315,3320.315,3318.265,3318.925,0,0
XAUUSD,5,20250729,131000,3318.925,3320.245,3318.425,3319.795,0,0
XAUUSD,5,20250729,131500,3319.675,3320.565,3318.975,3319.805,0,0
XAUUSD,5,20250729,132000,3320.205,3321.325,3319.495,3320.255,0,0
XAUUSD,5,20250729,132500,3320.415,3321.375,3320.065,3320.595,0,0
XAUUSD,5,20250729,133000,3320.585,3320.585,3318.925,3319.065,0,0
XAUUSD,5,20250729,133500,3319.085,3319.805,3316.645,3316.645,0,0
XAUUSD,5,20250729,134000,3316.805,3317.045,3315.085,3316.695,0,0
XAUUSD,5,20250729,134500,3316.835,3318.195,3316.505,3318.095,0,0
XAUUSD,5,20250729,135000,3318.005,3318.285,3316.235,3316.345,0,0
XAUUSD,5,20250729,135500,3316.345,3316.755,3315.055,3315.125,0,0
XAUUSD,5,20250729,140000,3315.05,3318.235,3315.05,3317.945,0,0
XAUUSD,5,20250729,140500,3317.965,3320.935,3317.965,3319.825,0,0
XAUUSD,5,20250729,141000,3319.895,3321.985,3319.895,3320.425,0,0
XAUUSD,5,20250729,141500,3320.715,3321.025,3319.075,3319.075,0,0
XAUUSD,5,20250729,142000,3318.875,3323.265,3318.025,3322.965,0,0
XAUUSD,5,20250729,142500,3322.665,3322.785,3321.265,3321.985,0,0
XAUUSD,5,20250729,143000,3322.175,3322.625,3318.995,3320.185,0,0
XAUUSD,5,20250729,143500,3320.415,3322.955,3319.865,3321.915,0,0
XAUUSD,5,20250729,144000,3321.915,3321.965,3318.655,3321.445,0,0
XAUUSD,5,20250729,144500,3321.705,3322.975,3321.255,3322.475,0,0
XAUUSD,5,20250729,145000,3322.375,3323.865,3322.055,3323.315,0,0
XAUUSD,5,20250729,145500,3323.235,3324.405,3322.805,3323.715,0,0
XAUUSD,5,20250729,150000,3323.81,3324.315,3320.845,3322.485,0,0
XAUUSD,5,20250729,150500,3322.525,3323.845,3321.345,3321.345,0,0
XAUUSD,5,20250729,151000,3321.245,3321.725,3319.605,3320.715,0,0
XAUUSD,5,20250729,151500,3320.905,3323.335,3320.905,3323.075,0,0
XAUUSD,5,20250729,152000,3323.165,3324.085,3321.875,3321.875,0,0
XAUUSD,5,20250729,152500,3322.205,3323.075,3320.135,3321.125,0,0
XAUUSD,5,20250729,153000,3321.365,3321.905,3315.135,3315.485,0,0
XAUUSD,5,20250729,153500,3315.145,3317.745,3313.125,3316.555,0,0
XAUUSD,5,20250729,154000,3316.975,3320.935,3315.485,3320.235,0,0
XAUUSD,5,20250729,154500,3319.915,3320.475,3315.045,3316.435,0,0
XAUUSD,5,20250729,155000,3316.175,3317.665,3314.535,3317.665,0,0
XAUUSD,5,20250729,155500,3318.465,3318.705,3316.625,3317.525,0,0
XAUUSD,5,20250729,160000,3317.55,3319.455,3313.375,3313.375,0,0
XAUUSD,5,20250729,160500,3312.495,3317.525,3312.255,3316.195,0,0
XAUUSD,5,20250729,161000,3316.385,3318.265,3314.955,3317.935,0,0
XAUUSD,5,20250729,161500,3317.875,3320.185,3317.435,3318.685,0,0
XAUUSD,5,20250729,162000,3318.905,3324.135,3318.905,3323.385,0,0
XAUUSD,5,20250729,162500,3323.245,3325.155,3322.985,3324.635,0,0
XAUUSD,5,20250729,163000,3324.045,3324.975,3323.235,3324.295,0,0
XAUUSD,5,20250729,163500,3324.485,3327.715,3324.485,3326.545,0,0
XAUUSD,5,20250729,164000,3325.985,3328.255,3325.515,3327.255,0,0
XAUUSD,5,20250729,164500,3327.455,3329.545,3327.045,3328.055,0,0
XAUUSD,5,20250729,165000,3328.305,3328.765,3327.155,3327.715,0,0
XAUUSD,5,20250729,165500,3327.715,3328.765,3327.245,3328.765,0,0
XAUUSD,5,20250729,170000,3328.74,3331.035,3326.815,3331.035,0,0
XAUUSD,5,20250729,170500,3331.575,3333.995,3331.215,3331.245,0,0
XAUUSD,5,20250729,171000,3331.545,3331.855,3329.515,3329.855,0,0
XAUUSD,5,20250729,171500,3329.835,3330.595,3327.715,3328.355,0,0
XAUUSD,5,20250729,172000,3328.805,3329.505,3326.755,3326.835,0,0
XAUUSD,5,20250729,172500,3326.765,3327.025,3324.675,3325.635,0,0
XAUUSD,5,20250729,173000,3325.945,3326.865,3323.825,3324.395,0,0
XAUUSD,5,20250729,173500,3324.365,3325.165,3323.455,3324.615,0,0
XAUUSD,5,20250729,174000,3324.765,3325.095,3322.435,3323.025,0,0
XAUUSD,5,20250729,174500,3322.715,3323.875,3320.685,3322.105,0,0
XAUUSD,5,20250729,175000,3322.285,3322.655,3320.515,3320.765,0,0
XAUUSD,5,20250729,175500,3320.425,3321.235,3319.695,3320.685,0,0
XAUUSD,5,20250729,180000,3320.67,3321.725,3319.325,3321.125,0,0
XAUUSD,5,20250729,180500,3321.155,3321.295,3319.205,3320.515,0,0
XAUUSD,5,20250729,181000,3320.455,3322.315,3320.455,3322.205,0,0
XAUUSD,5,20250729,181500,3322.405,3323.465,3321.905,3322.275,0,0
XAUUSD,5,20250729,182000,3322.045,3322.145,3320.925,3321.785,0,0
XAUUSD,5,20250729,182500,3322.085,3322.635,3321.375,3322.455,0,0
XAUUSD,5,20250729,183000,3322.495,3322.625,3321.055,3321.655,0,0
XAUUSD,5,20250729,183500,3321.605,3323.735,3321.535,3323.455,0,0
XAUUSD,5,20250729,184000,3323.445,3323.745,3322.205,3323.025,0,0
XAUUSD,5,20250729,184500,3323.085,3323.655,3322.745,3323.285,0,0
XAUUSD,5,20250729,185000,3323.285,3324.755,3322.785,3324.585,0,0
XAUUSD,5,20250729,185500,3323.705,3323.785,3322.795,3323.165,0,0
XAUUSD,5,20250729,190000,3323.22,3324.115,3323.105,3323.895,0,0
XAUUSD,5,20250729,190500,3323.865,3325.105,3323.405,3325.015,0,0
XAUUSD,5,20250729,191000,3324.855,3325.925,3324.855,3325.155,0,0
XAUUSD,5,20250729,191500,3325.155,3326.165,3324.215,3326.005,0,0
XAUUSD,5,20250729,192000,3325.995,3327.505,3325.655,3326.655,0,0
XAUUSD,5,20250729,192500,3326.845,3328.065,3326.345,3326.505,0,0
XAUUSD,5,20250729,193000,3326.585,3326.585,3325.415,3325.835,0,0
XAUUSD,5,20250729,193500,3325.865,3327.145,3325.735,3327.025,0,0
XAUUSD,5,20250729,194000,3327.135,3328.325,3326.755,3328.265,0,0
XAUUSD,5,20250729,194500,3328.215,3328.435,3327.515,3327.695,0,0
XAUUSD,5,20250729,195000,3328.015,3329.255,3327.665,3329.195,0,0
XAUUSD,5,20250729,195500,3329.255,3329.275,3328.015,3328.365,0,0
XAUUSD,5,20250729,200000,3328.38,3329.125,3328.065,3328.655,0,0
XAUUSD,5,20250729,200500,3328.695,3329.265,3328.125,3328.535,0,0
XAUUSD,5,20250729,201000,3328.415,3328.805,3328.075,3328.075,0,0
XAUUSD,5,20250729,201500,3328.105,3330.645,3328.095,3330.365,0,0
XAUUSD,5,20250729,202000,3330.395,3330.675,3329.535,3330.115,0,0
XAUUSD,5,20250729,202500,3329.895,3330.115,3329.585,3330.055,0,0
XAUUSD,5,20250729,203000,3330.065,3330.885,3330.045,3330.195,0,0
XAUUSD,5,20250729,203500,3330.125,3330.235,3329.645,3330.005,0,0
XAUUSD,5,20250729,204000,3330.085,3330.315,3329.605,3330.195,0,0
XAUUSD,5,20250729,204500,3330.195,3330.195,3327.815,3327.815,0,0
XAUUSD,5,20250729,205000,3327.975,3327.975,3325.465,3326.135,0,0
XAUUSD,5,20250729,205500,3326.095,3326.255,3325.505,3325.865,0,0
XAUUSD,5,20250729,210000,3325.77,3326.445,3325.325,3325.945,0,0
XAUUSD,5,20250729,210500,3325.955,3327.055,3325.955,3326.705,0,0
XAUUSD,5,20250729,211000,3326.625,3326.625,3325.455,3326.405,0,0
XAUUSD,5,20250729,211500,3326.395,3326.665,3325.675,3326.665,0,0
XAUUSD,5,20250729,212000,3326.935,3327.575,3326.765,3327.325,0,0
XAUUSD,5,20250729,212500,3327.325,3328.775,3327.255,3327.605,0,0
XAUUSD,5,20250729,213000,3327.185,3327.435,3326.855,3326.855,0,0
XAUUSD,5,20250729,213500,3326.825,3326.995,3325.145,3325.145,0,0
XAUUSD,5,20250729,214000,3325.135,3325.145,3322.735,3323.065,0,0
XAUUSD,5,20250729,214500,3323.165,3324.285,3322.885,3323.875,0,0
XAUUSD,5,20250729,215000,3323.945,3324.525,3323.515,3324.005,0,0
XAUUSD,5,20250729,215500,3324.155,3325.535,3323.945,3325.165,0,0
XAUUSD,5,20250729,220000,3325.26,3325.525,3325.035,3325.035,0,0
XAUUSD,5,20250729,220500,3325.025,3326.095,3324.985,3325.665,0,0
XAUUSD,5,20250729,221000,3325.675,3326.015,3325.035,3325.505,0,0
XAUUSD,5,20250729,221500,3325.505,3325.645,3324.865,3325.265,0,0
XAUUSD,5,20250729,222000,3325.265,3326.015,3325.065,3325.705,0,0
XAUUSD,5,20250729,222500,3325.705,3326.285,3325.615,3326.105,0,0
XAUUSD,5,20250729,223000,3325.955,3326.545,3325.905,3326.005,0,0
XAUUSD,5,20250729,223500,3326.015,3326.215,3325.735,3326.055,0,0
XAUUSD,5,20250729,224000,3326.085,3326.745,3326.025,3326.725,0,0
XAUUSD,5,20250729,224500,3326.455,3326.455,3325.315,3325.635,0,0
XAUUSD,5,20250729,225000,3325.795,3326.115,3325.445,3325.555,0,0
XAUUSD,5,20250729,225500,3325.655,3326.66,3325.575,3326.615,0,0
XAUUSD,5,20250730,000000,3326.915,3328.26,3326.915,3327.695,0,0
XAUUSD,5,20250730,000500,3327.695,3327.91,3326.415,3326.485,0,0
XAUUSD,5,20250730,001000,3326.485,3327.195,3326.095,3327.195,0,0
XAUUSD,5,20250730,001500,3327.015,3328.165,3326.985,3328.035,0,0
XAUUSD,5,20250730,002000,3328.105,3328.265,3327.975,3328.225,0,0
XAUUSD,5,20250730,002500,3328.215,3329.215,3328.195,3328.975,0,0
XAUUSD,5,20250730,003000,3328.905,3328.905,3327.815,3328.735,0,0
XAUUSD,5,20250730,003500,3328.745,3328.745,3327.405,3327.405,0,0
XAUUSD,5,20250730,004000,3327.365,3327.515,3326.465,3326.765,0,0
XAUUSD,5,20250730,004500,3326.765,3327.275,3326.635,3327.225,0,0
XAUUSD,5,20250730,005000,3327.215,3327.775,3326.985,3327.765,0,0
XAUUSD,5,20250730,005500,3327.765,3327.955,3327.155,3327.845,0,0
XAUUSD,5,20250730,010000,3327.86,3328.335,3327.685,3328.305,0,0
XAUUSD,5,20250730,010500,3328.225,3328.315,3327.665,3328.015,0,0
XAUUSD,5,20250730,011000,3327.985,3327.985,3327.535,3327.795,0,0
XAUUSD,5,20250730,011500,3327.795,3328.055,3326.965,3327.745,0,0
XAUUSD,5,20250730,012000,3328.025,3328.335,3327.925,3328.165,0,0
XAUUSD,5,20250730,012500,3328.165,3328.205,3327.335,3327.545,0,0
XAUUSD,5,20250730,013000,3327.665,3327.665,3327.125,3327.145,0,0
XAUUSD,5,20250730,013500,3327.145,3327.155,3326.525,3327.005,0,0
XAUUSD,5,20250730,014000,3326.975,3327.545,3326.855,3327.335,0,0
XAUUSD,5,20250730,014500,3327.065,3327.065,3326.575,3326.845,0,0
XAUUSD,5,20250730,015000,3326.845,3327.795,3326.845,3327.145,0,0
XAUUSD,5,20250730,015500,3327.135,3328.005,3326.265,3327.685,0,0
XAUUSD,5,20250730,020000,3327.58,3330.055,3327.475,3329.795,0,0
XAUUSD,5,20250730,020500,3330.135,3330.315,3328.515,3328.825,0,0
